volume,image_number,head,entry,topic,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri
Volume 3,35,Wm. Pen[n],1095 [William Pen[n]'s]|1678 [Wm. Pen[n]]|1970 [Wm. Penn's],,,,,,,#item-4820df2d5,,Head: Wm. Pen[n]|Entry: 1095 [William Pen[n]'s]|Entry: 1678 [Wm. Pen[n]]|Entry: 1970 [Wm. Penn's]|#item-4820df2d5,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0978/145,1313,707,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0978/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1539972566752
Volume 3,35,pen[n],410 [Pen]|501 [Pen]|1801 [Penn : Tongues],,p.41 [Image 1.101],,,,,#item-f2acc26c1,,Head: pen[n]|Page: p.41 [Image 1.101]|Entry: 410 [Pen]|Entry: 501 [Pen]|Entry: 1801 [Penn : Tongues]|#item-f2acc26c1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0978/115,1450,735,148/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0978/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1539972610666
Volume 3,35,Pen[n]silvania,"1399 [Pen[n]silvania]|1399 [Pen[n]silvania, continued]",,,,,,,#item-c75112755,,"Head: Pen[n]silvania|Entry: 1399 [Pen[n]silvania]|Entry: 1399 [Pen[n]silvania, continued]|#item-c75112755","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0978/105,1680,655,158/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0978/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1539972658171
Volume 3,35,pious frauds,1791 [Holy Cheats],,,,,,,#item-8bac3e119,,Head: pious frauds|Entry: 1791 [Holy Cheats]|#item-8bac3e119,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0978/1493,1858,602,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0978/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1539976709037
Volume 3,15,dead mens candles,1589 [Ignis fatuus],,,,,,,#item-23246506e,,Head: dead mens candles|Entry: 1589 [Ignis fatuus]|#item-23246506e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0958/1526,2484,590,85/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0958/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1540391792077
Volume 3,15,to speak of dead men,2290 [To speak of them that are dead],,,,,,,#item-107679c7e,,Head: to speak of dead men|Entry: 2290 [To speak of them that are dead]|#item-107679c7e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0958/1520,2536,624,95/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0958/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1540391840662
Volume 3,15,death of good men,626 [the Death of good & holy men]|1963 [the Death of good & great men]|4914 [Death of great & good men],,,,,,,#item-533275d44,,Head: death of good men|Entry: 626 [the Death of good & holy men]|Entry: 1963 [the Death of good & great men]|Entry: 4914 [Death of great & good men]|#item-533275d44,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0958/1521,3101,779,169/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0958/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1540392305350
Volume 3,15,to debase,1326 [debase],,,,,,,#item-60fdd1dcd,,Head: to debase|Entry: 1326 [debase]|#item-60fdd1dcd,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0958/1531,3584,523,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0958/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1540392520880
Volume 3,16,diamant,1639 [Adamas],,p.32 [Image 1.92],,,,,#item-b511008ed,,Head: diamant|Page: p.32 [Image 1.92]|Entry: 1639 [Adamas]|#item-b511008ed,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0959/1777,731,685,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0959/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1541783511112
Volume 3,16,to die colours,"1704 [Tinctare, Colour or Dye]",,,,,,,#item-763f5f98e,,"Head: to die colours|Entry: 1704 [Tinctare, Colour or Dye]|#item-763f5f98e","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0959/1827,1178,534,101/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0959/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1541783642445
Volume 3,17,disentangle,1269 [Entangle & disentangle],,,,,,,#item-b82df68a7,,Head: disentangle|Entry: 1269 [Entangle & disentangle]|#item-b82df68a7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0960/140,861,606,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0960/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1541803737752
Volume 3,17,disinhereting,4842 [Disinheriting],,,,,,,#item-3d55f3065,,Head: disinhereting|Entry: 4842 [Disinheriting]|#item-3d55f3065,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0960/162,1518,600,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0960/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1541804066693
Volume 3,36,platonical love,1559 [Platonical Love],,,,,,,#item-c9b5fd987,,Head: platonical love|Entry: 1559 [Platonical Love]|#item-c9b5fd987,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/484,490,687,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1542052810249
Volume 3,36,pocks french,637 [French Pocks]|2138 [French Pocks],,,,,,,#item-828a44741,,Head: pocks french|Entry: 637 [French Pocks]|Entry: 2138 [French Pocks]|#item-828a44741,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/381,2169,701,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1544208237788
Volume 3,36,praised be God!,82 [Praise God]|1484 [Soli Deo gloria],,,,,,,#item-a758144da,,Head: praised be God!|Entry: 82 [Praise God]|Entry: 1484 [Soli Deo gloria]|#item-a758144da,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1893,740,703,132/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548439923294
Volume 3,37,pretender to learning,105 [a Pretender to learning]|2212 [Pretender to Learning],,,,,,,#item-228d43914,,Head: pretender to learning|Entry: 105 [a Pretender to learning]|Entry: 2212 [Pretender to Learning]|#item-228d43914,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/106,1129,706,168/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866266669
Volume 3,37,priestcraft,1768 [Ecclesiastical Tyran[n]y & Priestcraft],,,,,,,#item-ed27c70a9,,Head: priestcraft|Entry: 1768 [Ecclesiastical Tyran[n]y & Priestcraft]|#item-ed27c70a9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/135,2605,597,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866939788
Volume 3,37,proclamation,1285 [an Edict],,,,,,,#item-562ca9cda,,Head: proclamation|Entry: 1285 [an Edict]|#item-562ca9cda,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/767,1406,642,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550867978489
Volume 3,37,procrastination,851 [PAGE_MISSING]|4867 [Procrastination],,,,,,,#item-6ecead3bf,,Head: procrastination|Entry: 851 [PAGE_MISSING]|Entry: 4867 [Procrastination]|#item-6ecead3bf,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/776,1509,707,159/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550868020662
Volume 3,37,protestants,83 [Protestant]|1511 [Protestant Religion]|2264 [Protestants],,,,,,,#item-f84e26f79,,Head: protestants|Entry: 83 [Protestant]|Entry: 1511 [Protestant Religion]|Entry: 2264 [Protestants]|#item-f84e26f79,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1496,1927,792,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869472203
Volume 3,47,tilt,1325 [Duel]|1325 [a Tournament],,,,,,,#item-790632383,,Head: tilt|Entry: 1325 [Duel]|Entry: 1325 [a Tournament]|#item-790632383,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0990/1602,1938,363,96/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0990/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1552670692534
Volume 3,38,a purge,665 [Medicines]|1731 [A Purge]|2435 [a Purge],,,,,,,#item-ee93eada1,,Head: a purge|Entry: 665 [Medicines]|Entry: 1731 [A Purge]|Entry: 2435 [a Purge]|#item-ee93eada1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/401,1503,803,129/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558452253827
Volume 3,38,purpose,a|2001 [Purposes],,,,,,,#item-aac442727,,Head: purpose|Entry: a|Entry: 2001 [Purposes]|#item-aac442727,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/397,2001,610,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558452387740
Volume 3,38,quick,a|4872 [Quick],,,,,,,#item-5f1cbc8f4,,Head: quick|Entry: a|Entry: 4872 [Quick]|#item-5f1cbc8f4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/1185,799,519,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558455106178
Volume 3,38,quicksilver,a|1566 [Quick Silver]|2153 [Mercurius],,,,,,,#item-6fa3a55d2,,Head: quicksilver|Entry: a|Entry: 1566 [Quick Silver]|Entry: 2153 [Mercurius]|#item-6fa3a55d2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/1160,1199,701,111/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558455224280
Volume 3,38,how to read the bible,4461 [The Bible we should read],,,,,,,#item-5ff128513,,Head: how to read the bible|Entry: 4461 [The Bible we should read]|#item-5ff128513,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/1867,1968,676,129/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558461366361
Volume 3,38,to rebuke,"1365 [Rebuke, Reprove, exhort, admonish]",,,,,,,#item-cb7ea0c38,,"Head: to rebuke|Entry: 1365 [Rebuke, Reprove, exhort, admonish]|#item-cb7ea0c38","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/1837,2438,526,166/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558461838884
Volume 3,39,red,a|1343 [Red-(:hair:)face],,,,,,,#item-b4d6d5268,,Head: red|Entry: a|Entry: 1343 [Red-(:hair:)face]|#item-b4d6d5268,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/154,778,426,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558463321815
Volume 3,39,refutation,242 [Refutation]|1285 [Refutation]|1806 [Refutation]|4780 [[PAGE_MISSING]],,,,,,,#item-e5da4624d,,Head: refutation|Entry: 242 [Refutation]|Entry: 1285 [Refutation]|Entry: 1806 [Refutation]|Entry: 4780 [[PAGE_MISSING]]|#item-e5da4624d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/150,1821,675,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558464713239
Volume 3,39,regeneration,a|1026 [Regeneration]|2013 [Regeneration]|2293 [Regeneration : New birth],,,,,,,#item-fae25f546,,Head: regeneration|Entry: a|Entry: 1026 [Regeneration]|Entry: 2013 [Regeneration]|Entry: 2293 [Regeneration : New birth]|#item-fae25f546,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/100,2247,727,171/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558464911242
Volume 3,39,remark,1472 [Remarkable],,,,,,,#item-ecd8cc9bc,,Head: remark|Entry: 1472 [Remarkable]|#item-ecd8cc9bc,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/769,386,611,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558468851053
Volume 3,39,repentance,a|944 [Repentance]|1594 [Repentance]|2400 [Repentance],,,,,,,#item-b3c419bfa,,Head: repentance|Entry: a|Entry: 944 [Repentance]|Entry: 1594 [Repentance]|Entry: 2400 [Repentance]|#item-b3c419bfa,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/781,2130,770,222/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558469317984
Volume 3,39,report,a|779 [PAGE_MISSING]|2242 [Report & Hear-say],,,,,,,#item-44e9b761e,,Head: report|Entry: a|Entry: 779 [PAGE_MISSING]|Entry: 2242 [Report & Hear-say]|#item-44e9b761e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/799,2508,719,153/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558469484989
Volume 3,39,reproof,"a|1365 [Rebuke, Reprove, exhort, admonish]|1454 [Reproof]",,,,,,,#item-d65598faf,,"Head: reproof|Entry: a|Entry: 1365 [Rebuke, Reprove, exhort, admonish]|Entry: 1454 [Reproof]|#item-d65598faf","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/829,3290,709,177/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0982/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558469678800
Volume 1,451,,Theologia ethnicorum,Theologia ethnicorum,,,,,[NOT_IN_INDEX],#item-74048cfc2,,Entry: Theologia ethnicorum|Topic: Theologia ethnicorum |Index: [NOT_IN_INDEX]|#item-74048cfc2,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0450/394,511,3049,314/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0450/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558625374070
Volume 1,437,,Blockhead,Blockhead,,,Ass|Stockfish|181 [Nickname]|Incivility|668 [Peasant]|711 [Stupidity]|750 [PAGE_MISSING],,blockhead,#item-f7569668d,,Entry: Blockhead|Topic: Blockhead|Xref: Ass|Xref: Stockfish|Xref: 181 [Nickname]|Xref: Incivility|Xref: 668 [Peasant]|Xref: 711 [Stupidity]|Xref: 750 [PAGE_MISSING]|Index: blockhead|#item-f7569668d,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0436/342,1627,3066,335/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0436/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558664849243
Volume 1,436,,Beer,Beer,,,4615 [Brewing]|2137 [Beer],,beer,#item-d449462c4,,Entry: Beer|Topic: Beer|Xref: 4615 [Brewing]|Xref: 2137 [Beer]|Index: beer|#item-d449462c4,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0435/870,1274,2932,507/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0435/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558744162482
Volume 1,436,,Believe,Believe,,,705 [Doubtfulness]|705 [Believe],,to believe,#item-7737412f6,,Entry: Believe|Topic: Believe|Xref: 705 [Doubtfulness]|Xref: 705 [Believe]|Index: to believe|#item-7737412f6,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0435/855,2678,2911,209/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0435/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558744251961
Volume 1,435,,Banishment,Banishment,,,34 [Pilgrimage]|1182 [Banishment],,banishmt,#item-ccc0b9c78,,Entry: Banishment|Topic: Banishment|Xref: 34 [Pilgrimage]|Xref: 1182 [Banishment]|Index: banishmt|#item-ccc0b9c78,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0434/322,425,3070,481/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0434/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558807399005
Volume 3,40,rope dancers,1595 [Rope-Dancers],,,,,,,#item-f4e5479c4,,Head: rope dancers|Entry: 1595 [Rope-Dancers]|#item-f4e5479c4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/1147,1545,448,162/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559233519538
Volume 3,40,rosin,2145 [Turpentine],,,,,,,#item-14714ac57,,Head: rosin|Entry: 2145 [Turpentine]|#item-14714ac57,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/1162,1818,417,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559233633379
Volume 3,23,a gypsie,1561 [[AE]gyptians],,,,,,,#item-e9eeb26ee,,Head: a gypsie|Entry: 1561 [[AE]gyptians]|#item-e9eeb26ee,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/142,3125,482,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559233954917
Volume 3,40,rule of faith & life,74 [the Judge of religious Controversies]|404 [Rule of faith & life]|1403 [Rule of faith & life],,,,,,,#item-b2076d5a2,,Head: rule of faith & life|Entry: 74 [the Judge of religious Controversies]|Entry: 404 [Rule of faith & life]|Entry: 1403 [Rule of faith & life]|#item-b2076d5a2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/1133,2894,717,164/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559234051979
Volume 3,40,rules for young merchants,1463 [One friend Counsel the other who newly begun to Merchandize],,,,,,,#item-b586608f7,,Head: rules for young merchants|Entry: 1463 [One friend Counsel the other who newly begun to Merchandize]|#item-b586608f7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/1146,3190,734,181/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559234182812
Volume 3,40,rumor,779 [PAGE_MISSING]|2242 [Report & Hear-say],,,,,,,#item-b5755c250,,Head: rumor|Entry: 779 [PAGE_MISSING]|Entry: 2242 [Report & Hear-say]|#item-b5755c250,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/1150,3370,605,191/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559234214692
Volume 3,23,Mr. Hales,1794 [Mr. Hales : Sieur],,,,,,,#item-9f75a1331,,Head: Mr. Hales|Entry: 1794 [Mr. Hales : Sieur]|#item-9f75a1331,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/138,3625,573,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559234608842
Volume 3,40,sack cloath,4487 [Sackcloth],,,,,,,#item-5347cee38,,Head: sack cloath|Entry: 4487 [Sackcloth]|#item-5347cee38,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/1793,1454,674,105/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559234723858
Volume 3,40,Sacrifice,a|1244 [Sacrifices],,,,,,,#item-2e9949e70,,Head: Sacrifice|Entry: a|Entry: 1244 [Sacrifices]|#item-2e9949e70,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/1797,1510,598,136/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559234756783
Volume 3,40,salique Law,1737 [Womans Imperiousness],,,,,,,#item-7563a1149,,Head: salique Law|Entry: 1737 [Womans Imperiousness]|#item-7563a1149,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/1833,3506,584,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0983/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559235484135
